Plano_de_contas;ID_Movimento;Data;Tipo_Movimento;Categoria;Valor;Cliente
22;1197;2024-03-09 08:26:23.648956;Saída;Salário; 1.462,35 ;
22;1894;2023-02-10 08:26:23.648956;Saída;Salário; 34.865,36 ;
22;2973;2024-03-04 08:26:23.648956;Saída;Salário; 4.317,09 ;
32;2278;2023-01-19 08:26:23.648956;Saída;Outros; 28.245,36 ;
22;4152;2023-08-09 08:26:23.648956;Saída;Imposto; 27.972,67 ;
11;2470;2023-07-31 08:26:23.648956;Entrada;Serviço; 38.731,21 ;Cliente 2
32;1136;2023-03-20 08:26:23.648956;Saída;Outros; 24.964,70 ;
32;3237;2023-05-05 08:26:23.648956;Saída;Outros; 12.534,17 ;
11;3177;2023-07-30 08:26:23.648956;Entrada;Venda; 25.540,84 ;Cliente 1
32;3257;2023-06-12 08:26:23.648956;Saída;Outros; 31.217,85 ;
21;2392;2024-05-27 08:26:23.648956;Saída;Salário; 43.400,15 ;
33;3339;2023-11-30 08:26:23.648956;Saída;Serviço; 26.783,14 ;
22;2400;2023-03-03 08:26:23.648956;Saída;Imposto; 9.855,41 ;
33;4419;2024-07-19 08:26:23.648956;Saída;Serviço; 24.608,36 ;
32;1168;2022-11-26 08:26:23.648956;Saída;Outros; 48.855,18 ;
11;2908;2023-05-14 08:26:23.648956;Entrada;Venda; 43.832,40 ;Cliente 3
11;3852;2024-10-21 08:26:23.648956;Entrada;Serviço; 26.036,04 ;Cliente 4
32;1176;2023-12-13 08:26:23.648956;Saída;Outros; 7.396,58 ;
32;2561;2024-07-28 08:26:23.648956;Saída;Outros; 8.277,11 ;
32;1323;2024-01-27 08:26:23.648956;Saída;Outros; 39.555,43 ;
31;4943;2024-04-10 08:26:23.648956;Saída;Venda; 7.288,28 ;
12;1508;2024-09-19 08:26:23.648956;Entrada;Outros; 46.616,36 ;
33;3851;2023-06-01 08:26:23.648956;Saída;Serviço; 5.808,42 ;
11;4186;2023-04-25 08:26:23.648956;Entrada;Venda; 17.999,15 ;Cliente 4
11;2822;2024-07-28 08:26:23.648956;Entrada;Serviço; 14.142,46 ;Cliente 4
22;2053;2023-01-18 08:26:23.648956;Saída;Imposto; 49.802,18 ;
21;2777;2023-03-25 08:26:23.648956;Saída;Salário; 35.788,57 ;
12;4361;2024-06-09 08:26:23.648956;Entrada;Imposto; 16.192,69 ;
22;1146;2023-05-31 08:26:23.648956;Saída;Salário; 1.375,55 ;
22;2297;2024-10-25 08:26:23.648956;Saída;Imposto; 13.447,03 ;
11;1221;2023-12-18 08:26:23.648956;Entrada;Venda; 37.053,75 ;Cliente 3
22;3388;2023-11-09 08:26:23.648956;Saída;Salário; 13.162,60 ;
11;1509;2023-03-03 08:26:23.648956;Entrada;Venda; 9.875,22 ;Cliente 1
21;3562;2024-02-26 08:26:23.648956;Saída;Salário; 41.886,05 ;
33;3117;2024-02-06 08:26:23.648956;Saída;Serviço; 40.925,40 ;
31;2381;2024-07-19 08:26:23.648956;Saída;Venda; 61,36 ;
22;1908;2024-04-10 08:26:23.648956;Saída;Imposto; 771,34 ;
33;1556;2024-06-15 08:26:23.648956;Saída;Serviço; 22.099,17 ;
22;1885;2024-09-26 08:26:23.648956;Saída;Imposto; 46.525,53 ;
33;3813;2024-04-01 08:26:23.648956;Saída;Serviço; 7.410,77 ;
22;2346;2024-02-14 08:26:23.648956;Saída;Salário; 42.282,23 ;
21;4695;2024-05-18 08:26:23.648956;Saída;Salário; 33.920,99 ;
11;3139;2023-09-07 08:26:23.648956;Entrada;Venda; 29.799,81 ;Cliente 2
32;4413;2023-01-30 08:26:23.648956;Saída;Outros; 26.354,25 ;
12;1423;2023-12-01 08:26:23.648956;Entrada;Imposto; 27.871,01 ;
12;4623;2024-08-29 08:26:23.648956;Entrada;Imposto; 41.311,60 ;
11;4734;2024-03-28 08:26:23.648956;Entrada;Venda; 29.935,56 ;Cliente 3
22;4486;2023-04-22 08:26:23.648956;Saída;Imposto; 26.090,13 ;
22;4729;2023-05-04 08:26:23.648956;Saída;Imposto; 5.688,07 ;
21;3758;2024-05-20 08:26:23.648956;Saída;Salário; 41.487,99 ;
22;1967;2024-06-17 08:26:23.648956;Saída;Imposto; 17.440,75 ;
32;1274;2023-02-01 08:26:23.648956;Saída;Outros; 40.546,96 ;
11;1860;2024-01-07 08:26:23.648956;Entrada;Venda; 34.186,26 ;Cliente 4
32;3091;2023-04-30 08:26:23.648956;Saída;Outros; 41.188,41 ;
31;2107;2023-09-02 08:26:23.648956;Saída;Venda; 25.718,51 ;
32;1433;2022-12-17 08:26:23.648956;Saída;Outros; 38.963,61 ;
31;1809;2023-09-13 08:26:23.648956;Saída;Venda; 38.384,88 ;
22;3141;2023-06-09 08:26:23.648956;Saída;Imposto; 14.400,53 ;
22;2198;2024-04-22 08:26:23.648956;Saída;Imposto; 27.479,53 ;
32;2429;2023-01-05 08:26:23.648956;Saída;Outros; 7.243,09 ;
12;1201;2024-05-19 08:26:23.648956;Entrada;Outros; 1.752,10 ;
22;4929;2023-10-23 08:26:23.648956;Saída;Imposto; 7.730,07 ;
22;3546;2023-10-06 08:26:23.648956;Saída;Salário; 26.009,40 ;
22;3528;2024-09-27 08:26:23.648956;Saída;Imposto; 48.123,41 ;
12;3011;2023-04-04 08:26:23.648956;Entrada;Outros; 24.987,17 ;
22;1329;2023-07-09 08:26:23.648956;Saída;Imposto; 1.205,68 ;
22;4612;2023-03-14 08:26:23.648956;Saída;Imposto; 18.659,92 ;
12;1209;2024-05-29 08:26:23.648956;Entrada;Imposto; 27.956,02 ;
11;3665;2023-11-10 08:26:23.648956;Entrada;Venda; 7.969,97 ;Cliente 2
31;2978;2023-08-30 08:26:23.648956;Saída;Venda; 41.990,59 ;
11;4968;2024-07-14 08:26:23.648956;Entrada;Serviço; 17.086,95 ;Cliente 5
12;4647;2023-02-28 08:26:23.648956;Entrada;Outros; 12.318,62 ;
11;2040;2023-02-12 08:26:23.648956;Entrada;Serviço; 38.762,56 ;Cliente 1
22;3154;2024-05-04 08:26:23.648956;Saída;Salário; 4.071,21 ;
21;1164;2023-07-23 08:26:23.648956;Saída;Salário; 13.059,58 ;
11;1606;2023-04-30 08:26:23.648956;Entrada;Serviço; 4.148,11 ;Cliente 1
33;4608;2023-07-12 08:26:23.648956;Saída;Serviço; 17.889,29 ;
33;3676;2024-04-09 08:26:23.648956;Saída;Serviço; 218,02 ;
21;2215;2023-04-03 08:26:23.648956;Saída;Salário; 26.647,97 ;
33;2219;2023-08-19 08:26:23.648956;Saída;Serviço; 5.472,25 ;
21;2331;2024-03-16 08:26:23.648956;Saída;Salário; 36.687,22 ;
31;1136;2022-12-01 08:26:23.648956;Saída;Venda; 9.651,39 ;
22;1952;2023-02-19 08:26:23.648956;Saída;Salário; 47.727,42 ;
11;1859;2023-03-15 08:26:23.648956;Entrada;Venda; 36.716,28 ;Cliente 1
12;4165;2023-08-30 08:26:23.648956;Entrada;Outros; 44.174,68 ;
11;2915;2023-06-18 08:26:23.648956;Entrada;Venda; 49.897,53 ;Cliente 4
11;3798;2023-06-04 08:26:23.648956;Entrada;Serviço; 47.269,21 ;Cliente 4
21;2111;2024-09-08 08:26:23.648956;Saída;Salário; 29.080,94 ;
11;1160;2024-01-10 08:26:23.648956;Entrada;Venda; 24.502,40 ;Cliente 3
21;3195;2023-02-21 08:26:23.648956;Saída;Salário; 34.661,36 ;
12;1584;2022-11-27 08:26:23.648956;Entrada;Imposto; 20.874,99 ;
31;3503;2023-04-11 08:26:23.648956;Saída;Venda; 2.127,19 ;
33;2111;2024-10-10 08:26:23.648956;Saída;Serviço; 45.049,98 ;
22;4085;2023-03-15 08:26:23.648956;Saída;Salário; 45.298,05 ;
11;4386;2022-11-15 08:26:23.648956;Entrada;Venda; 37.858,38 ;Cliente 3
33;2617;2024-07-05 08:26:23.648956;Saída;Serviço; 19.582,84 ;
21;2144;2023-06-17 08:26:23.648956;Saída;Salário; 3.814,72 ;
12;2908;2024-10-19 08:26:23.648956;Entrada;Imposto; 22.589,22 ;
22;3999;2023-01-09 08:26:23.648956;Saída;Salário; 37.638,14 ;
22;3880;2023-07-07 08:26:23.648956;Saída;Imposto; 5.963,16 ;
33;3763;2023-05-19 08:26:23.648956;Saída;Serviço; 40.557,78 ;
22;1732;2023-08-18 08:26:23.648956;Saída;Salário; 5.241,11 ;
11;1932;2024-08-16 08:26:23.648956;Entrada;Serviço; 45.358,68 ;Cliente 4
11;1281;2024-08-22 08:26:23.648956;Entrada;Venda; 24.148,98 ;Cliente 5
11;1800;2023-12-31 08:26:23.648956;Entrada;Serviço; 18.242,41 ;Cliente 2
31;4498;2023-12-16 08:26:23.648956;Saída;Venda; 30.104,24 ;
32;4854;2024-08-13 08:26:23.648956;Saída;Outros; 8.078,64 ;
33;1470;2024-02-18 08:26:23.648956;Saída;Serviço; 11.770,15 ;
21;2308;2023-08-21 08:26:23.648956;Saída;Salário; 305,87 ;
12;4348;2024-06-07 08:26:23.648956;Entrada;Imposto; 35.006,18 ;
11;4396;2024-02-27 08:26:23.648956;Entrada;Serviço; 24.027,72 ;Cliente 3
11;2558;2024-01-17 08:26:23.648956;Entrada;Serviço; 13.062,70 ;Cliente 4
31;2251;2023-09-25 08:26:23.648956;Saída;Venda; 472,50 ;
22;3938;2024-07-06 08:26:23.648956;Saída;Salário; 40.409,71 ;
33;1595;2024-07-30 08:26:23.648956;Saída;Serviço; 14.792,42 ;
11;1647;2022-11-14 08:26:23.648956;Entrada;Venda; 2.895,35 ;Cliente 3
22;1573;2023-06-01 08:26:23.648956;Saída;Salário; 43.080,15 ;
11;3701;2023-11-24 08:26:23.648956;Entrada;Venda; 38.914,55 ;Cliente 3
21;2541;2024-09-16 08:26:23.648956;Saída;Salário; 23.663,21 ;
22;1256;2024-02-15 08:26:23.648956;Saída;Imposto; 18.419,85 ;
21;4208;2024-07-01 08:26:23.648956;Saída;Salário; 12.464,59 ;
22;4279;2024-06-12 08:26:23.648956;Saída;Salário; 36.943,89 ;
33;3511;2024-10-12 08:26:23.648956;Saída;Serviço; 19.875,47 ;
33;2163;2022-12-11 08:26:23.648956;Saída;Serviço; 5.027,20 ;
22;2028;2022-11-20 08:26:23.648956;Saída;Imposto; 4.220,12 ;
12;3471;2023-02-04 08:26:23.648956;Entrada;Imposto; 38.664,14 ;
31;1348;2023-01-08 08:26:23.648956;Saída;Venda; 48.287,40 ;
33;3989;2023-04-17 08:26:23.648956;Saída;Serviço; 17.526,91 ;
12;2306;2024-01-05 08:26:23.648956;Entrada;Outros; 30.189,47 ;
22;1586;2023-07-26 08:26:23.648956;Saída;Salário; 7.517,55 ;
22;2844;2023-07-13 08:26:23.648956;Saída;Salário; 7.839,36 ;
12;2006;2024-10-26 08:26:23.648956;Entrada;Imposto; 31.388,77 ;
11;4505;2023-12-04 08:26:23.648956;Entrada;Serviço; 34.397,73 ;Cliente 4
11;4291;2023-03-02 08:26:23.648956;Entrada;Serviço; 21.922,74 ;Cliente 1
33;3867;2023-09-29 08:26:23.648956;Saída;Serviço; 45.049,07 ;
11;1739;2023-12-26 08:26:23.648956;Entrada;Venda; 28.404,38 ;Cliente 1
22;1873;2023-12-13 08:26:23.648956;Saída;Imposto; 40.321,67 ;
11;1786;2024-06-06 08:26:23.648956;Entrada;Serviço; 44.167,32 ;Cliente 3
21;4445;2023-01-25 08:26:23.648956;Saída;Salário; 14.466,56 ;
11;2314;2024-10-09 08:26:23.648956;Entrada;Venda; 22.915,82 ;Cliente 4
21;4635;2024-03-22 08:26:23.648956;Saída;Salário; 22.205,03 ;
12;4742;2023-12-23 08:26:23.648956;Entrada;Outros; 16.811,00 ;
12;1437;2024-06-20 08:26:23.648956;Entrada;Outros; 15.228,88 ;
31;4898;2023-09-23 08:26:23.648956;Saída;Venda; 41.336,17 ;
12;2847;2023-01-07 08:26:23.648956;Entrada;Outros; 35.417,67 ;
31;2532;2023-01-01 08:26:23.648956;Saída;Venda; 41.021,80 ;
32;2020;2023-03-03 08:26:23.648956;Saída;Outros; 3.464,87 ;
22;3834;2024-06-13 08:26:23.648956;Saída;Salário; 43.532,65 ;
32;1941;2023-08-27 08:26:23.648956;Saída;Outros; 11.672,61 ;
21;3903;2024-02-12 08:26:23.648956;Saída;Salário; 19.330,88 ;
22;1449;2023-03-07 08:26:23.648956;Saída;Imposto; 15.190,71 ;
11;4398;2023-06-25 08:26:23.648956;Entrada;Venda; 41.238,99 ;Cliente 5
22;2514;2023-08-30 08:26:23.648956;Saída;Imposto; 36.632,42 ;
33;4125;2024-03-15 08:26:23.648956;Saída;Serviço; 22.955,78 ;
32;1816;2024-04-12 08:26:23.648956;Saída;Outros; 41.851,66 ;
12;4166;2023-06-22 08:26:23.648956;Entrada;Outros; 11.744,60 ;
31;3107;2023-05-02 08:26:23.648956;Saída;Venda; 20.231,33 ;
21;3384;2023-02-17 08:26:23.648956;Saída;Salário; 4.735,35 ;
31;2690;2023-08-23 08:26:23.648956;Saída;Venda; 18.081,01 ;
22;2660;2023-12-10 08:26:23.648956;Saída;Imposto; 31.378,28 ;
21;1163;2023-02-21 08:26:23.648956;Saída;Salário; 23.782,71 ;
31;4642;2023-03-01 08:26:23.648956;Saída;Venda; 49.740,99 ;
31;1945;2023-02-14 08:26:23.648956;Saída;Venda; 48.806,30 ;
22;2130;2024-03-05 08:26:23.648956;Saída;Salário; 4.047,68 ;
11;1201;2023-01-08 08:26:23.648956;Entrada;Serviço; 13.569,35 ;Cliente 2
22;4372;2024-02-04 08:26:23.648956;Saída;Imposto; 29.254,35 ;
33;2805;2023-04-07 08:26:23.648956;Saída;Serviço; 34.135,61 ;
32;3937;2023-05-14 08:26:23.648956;Saída;Outros; 36.471,55 ;
33;2862;2024-11-02 08:26:23.648956;Saída;Serviço; 771,09 ;
11;1550;2023-04-27 08:26:23.648956;Entrada;Venda; 46.862,69 ;Cliente 1
12;4751;2023-04-16 08:26:23.648956;Entrada;Imposto; 26.657,65 ;
12;2672;2023-08-02 08:26:23.648956;Entrada;Outros; 13.104,61 ;
32;4085;2023-07-17 08:26:23.648956;Saída;Outros; 41.087,01 ;
21;3040;2024-03-17 08:26:23.648956;Saída;Salário; 26.568,35 ;
31;1903;2023-03-10 08:26:23.648956;Saída;Venda; 13.605,98 ;
11;2744;2024-10-11 08:26:23.648956;Entrada;Serviço; 15.096,88 ;Cliente 3
31;4064;2023-07-16 08:26:23.648956;Saída;Venda; 7.951,66 ;
33;3582;2023-06-24 08:26:23.648956;Saída;Serviço; 29.179,20 ;
11;1504;2024-09-30 08:26:23.648956;Entrada;Serviço; 17.193,86 ;Cliente 1
21;4919;2024-09-12 08:26:23.648956;Saída;Salário; 36.934,16 ;
22;3009;2023-02-08 08:26:23.648956;Saída;Imposto; 10.433,54 ;
22;2800;2023-11-06 08:26:23.648956;Saída;Imposto; 145,92 ;
31;4811;2024-05-21 08:26:23.648956;Saída;Venda; 13.447,34 ;
33;4846;2024-10-10 08:26:23.648956;Saída;Serviço; 38.908,49 ;
12;4281;2024-01-23 08:26:23.648956;Entrada;Outros; 48.631,07 ;
32;2479;2024-11-02 08:26:23.648956;Saída;Outros; 5.637,40 ;
22;3516;2024-05-21 08:26:23.648956;Saída;Salário; 33.307,80 ;
12;2497;2023-04-22 08:26:23.648956;Entrada;Imposto; 37.785,20 ;
22;2596;2024-08-18 08:26:23.648956;Saída;Imposto; 43.086,37 ;
11;1400;2024-01-16 08:26:23.648956;Entrada;Serviço; 16.522,19 ;Cliente 1
33;4128;2023-08-01 08:26:23.648956;Saída;Serviço; 47.186,37 ;
22;3930;2023-07-01 08:26:23.648956;Saída;Salário; 44.985,82 ;
11;4821;2023-04-09 08:26:23.648956;Entrada;Serviço; 9.853,45 ;Cliente 1
11;3711;2024-11-02 08:26:23.648956;Entrada;Venda; 34.433,16 ;Cliente 3
12;1280;2024-06-17 08:26:23.648956;Entrada;Imposto; 43.448,08 ;
11;2028;2024-05-13 08:26:23.648956;Entrada;Venda; 33.134,54 ;Cliente 3
12;3660;2023-11-07 08:26:23.648956;Entrada;Imposto; 40.557,04 ;
31;2004;2024-05-18 08:26:23.648956;Saída;Venda; 22.423,39 ;
22;3353;2023-04-30 08:26:23.648956;Saída;Imposto; 30.363,75 ;
12;3391;2024-10-26 08:26:23.648956;Entrada;Imposto; 44.295,63 ;
12;2566;2024-04-14 08:26:23.648956;Entrada;Outros; 26.133,22 ;
32;4638;2023-01-23 08:26:23.648956;Saída;Outros; 45.936,84 ;
31;1153;2024-01-24 08:26:23.648956;Saída;Venda; 37.840,56 ;
12;4860;2024-01-25 08:26:23.648956;Entrada;Outros; 12.198,89 ;
21;4425;2024-09-04 08:26:23.648956;Saída;Salário; 25.733,73 ;
21;3405;2023-08-10 08:26:23.648956;Saída;Salário; 49.438,66 ;
22;3745;2023-06-17 08:26:23.648956;Saída;Imposto; 47.097,60 ;
33;1407;2024-01-12 08:26:23.648956;Saída;Serviço; 22.436,50 ;
21;4483;2024-05-10 08:26:23.648956;Saída;Salário; 29.962,93 ;
22;2053;2023-04-27 08:26:23.648956;Saída;Imposto; 44.124,50 ;
33;3977;2023-08-25 08:26:23.648956;Saída;Serviço; 14.529,30 ;
22;2395;2023-09-05 08:26:23.648956;Saída;Imposto; 40.085,23 ;
33;4893;2023-10-11 08:26:23.648956;Saída;Serviço; 30.642,73 ;
21;3679;2024-02-25 08:26:23.648956;Saída;Salário; 33.702,35 ;
12;3995;2024-09-17 08:26:23.648956;Entrada;Imposto; 25.058,28 ;
12;1854;2024-06-19 08:26:23.648956;Entrada;Outros; 30.855,18 ;
33;3550;2023-11-11 08:26:23.648956;Saída;Serviço; 16.648,53 ;
32;1007;2023-08-07 08:26:23.648956;Saída;Outros; 25.265,25 ;
33;3665;2023-01-13 08:26:23.648956;Saída;Serviço; 11.972,52 ;
12;4057;2024-08-27 08:26:23.648956;Entrada;Imposto; 8.950,73 ;
11;3185;2024-03-08 08:26:23.648956;Entrada;Serviço; 34.770,47 ;Cliente 5
21;3742;2024-04-06 08:26:23.648956;Saída;Salário; 33.833,35 ;
21;4968;2024-10-28 08:26:23.648956;Saída;Salário; 11.316,47 ;
12;1851;2023-11-08 08:26:23.648956;Entrada;Outros; 37.088,89 ;
11;2400;2024-07-28 08:26:23.648956;Entrada;Venda; 47.659,84 ;Cliente 3
12;1932;2023-10-31 08:26:23.648956;Entrada;Outros; 49.819,70 ;
12;4793;2023-10-09 08:26:23.648956;Entrada;Outros; 5.311,81 ;
11;4220;2023-07-18 08:26:23.648956;Entrada;Venda; 10.364,65 ;Cliente 3
12;4957;2024-10-11 08:26:23.648956;Entrada;Imposto; 27.522,70 ;
33;4056;2024-05-31 08:26:23.648956;Saída;Serviço; 43.929,52 ;
22;4331;2024-11-07 08:26:23.648956;Saída;Salário; 17.687,51 ;
12;1126;2023-05-12 08:26:23.648956;Entrada;Outros; 42.455,75 ;
22;2834;2024-02-05 08:26:23.648956;Saída;Imposto; 5.674,46 ;
21;1577;2023-01-17 08:26:23.648956;Saída;Salário; 42.148,64 ;
31;2556;2023-01-15 08:26:23.648956;Saída;Venda; 6.553,16 ;
22;1804;2023-10-13 08:26:23.648956;Saída;Imposto; 39.944,13 ;
32;2348;2024-06-04 08:26:23.648956;Saída;Outros; 36.926,95 ;
12;4024;2024-03-23 08:26:23.648956;Entrada;Imposto; 28.441,55 ;
22;1112;2024-11-10 08:26:23.648956;Saída;Salário; 20.915,58 ;
22;2967;2024-09-06 08:26:23.648956;Saída;Imposto; 21.164,07 ;
11;1650;2024-10-12 08:26:23.648956;Entrada;Venda; 36.857,73 ;Cliente 5
11;1237;2024-04-10 08:26:23.648956;Entrada;Serviço; 45.292,84 ;Cliente 4
22;2384;2023-11-12 08:26:23.648956;Saída;Imposto; 4.460,71 ;
21;1990;2023-08-15 08:26:23.648956;Saída;Salário; 48.768,73 ;
22;2883;2022-12-29 08:26:23.648956;Saída;Salário; 36.903,60 ;
11;2579;2024-05-23 08:26:23.648956;Entrada;Venda; 23.107,27 ;Cliente 5
12;1063;2023-03-04 08:26:23.648956;Entrada;Imposto; 32.187,33 ;
31;4999;2024-09-27 08:26:23.648956;Saída;Venda; 4.624,87 ;
11;4988;2024-01-29 08:26:23.648956;Entrada;Venda; 21.804,67 ;Cliente 4
11;3502;2024-01-30 08:26:23.648956;Entrada;Venda; 20.090,68 ;Cliente 1
33;2289;2024-08-01 08:26:23.648956;Saída;Serviço; 19.111,77 ;
32;4516;2024-10-10 08:26:23.648956;Saída;Outros; 29.081,08 ;
33;1603;2024-04-13 08:26:23.648956;Saída;Serviço; 37.770,77 ;
31;3671;2023-01-31 08:26:23.648956;Saída;Venda; 3.186,39 ;
21;2443;2024-07-30 08:26:23.648956;Saída;Salário; 38.806,97 ;
22;3387;2023-01-14 08:26:23.648956;Saída;Imposto; 27.105,14 ;
33;2868;2024-02-10 08:26:23.648956;Saída;Serviço; 33.096,09 ;
11;2298;2024-07-03 08:26:23.648956;Entrada;Venda; 45.632,97 ;Cliente 1
11;4441;2023-12-21 08:26:23.648956;Entrada;Venda; 16.443,09 ;Cliente 4
21;4914;2023-09-21 08:26:23.648956;Saída;Salário; 31.856,68 ;
11;3274;2024-05-03 08:26:23.648956;Entrada;Venda; 4.555,12 ;Cliente 1
21;2249;2024-10-22 08:26:23.648956;Saída;Salário; 4.263,11 ;
22;2963;2023-06-05 08:26:23.648956;Saída;Salário; 1.736,53 ;
32;2667;2024-10-11 08:26:23.648956;Saída;Outros; 24.207,45 ;
22;3956;2023-05-17 08:26:23.648956;Saída;Imposto; 40.719,12 ;
22;4300;2024-05-27 08:26:23.648956;Saída;Imposto; 19.717,04 ;
33;4898;2023-10-28 08:26:23.648956;Saída;Serviço; 10.153,98 ;
33;4969;2023-02-22 08:26:23.648956;Saída;Serviço; 1.904,85 ;
22;3417;2023-07-05 08:26:23.648956;Saída;Imposto; 37.313,72 ;
11;4200;2024-06-02 08:26:23.648956;Entrada;Serviço; 23.652,75 ;Cliente 2
22;1807;2024-04-04 08:26:23.648956;Saída;Imposto; 29.308,77 ;
22;2048;2023-11-04 08:26:23.648956;Saída;Salário; 31.403,92 ;
21;1698;2024-05-22 08:26:23.648956;Saída;Salário; 21.386,22 ;
21;1292;2024-08-10 08:26:23.648956;Saída;Salário; 40.303,51 ;
11;3403;2023-06-25 08:26:23.648956;Entrada;Venda; 20.117,04 ;Cliente 5
11;1837;2023-12-24 08:26:23.648956;Entrada;Serviço; 12.643,69 ;Cliente 3
32;3182;2023-01-19 08:26:23.648956;Saída;Outros; 13.013,54 ;
31;1003;2023-03-10 08:26:23.648956;Saída;Venda; 44.275,52 ;
31;2250;2023-05-10 08:26:23.648956;Saída;Venda; 15.796,97 ;
11;3937;2024-09-27 08:26:23.648956;Entrada;Serviço; 40.232,97 ;Cliente 2
31;1680;2024-06-26 08:26:23.648956;Saída;Venda; 12.583,75 ;
22;3492;2023-09-02 08:26:23.648956;Saída;Salário; 47.293,79 ;
22;2441;2024-03-22 08:26:23.648956;Saída;Salário; 563,05 ;
33;4356;2024-04-01 08:26:23.648956;Saída;Serviço; 46.766,72 ;
22;3884;2023-07-30 08:26:23.648956;Saída;Salário; 42.210,40 ;
22;1026;2024-07-31 08:26:23.648956;Saída;Imposto; 14.547,39 ;
22;1736;2023-01-26 08:26:23.648956;Saída;Salário; 21.013,92 ;
22;3296;2023-11-19 08:26:23.648956;Saída;Imposto; 34.203,81 ;
11;1365;2023-04-27 08:26:23.648956;Entrada;Venda; 36.402,51 ;Cliente 4
22;2971;2024-03-17 08:26:23.648956;Saída;Imposto; 7.856,01 ;
22;4273;2024-09-12 08:26:23.648956;Saída;Imposto; 24.487,50 ;
32;2461;2022-12-06 08:26:23.648956;Saída;Outros; 32.979,55 ;
31;1197;2022-12-27 08:26:23.648956;Saída;Venda; 14.300,43 ;
12;1929;2023-04-06 08:26:23.648956;Entrada;Imposto; 27.806,43 ;
22;2671;2024-03-11 08:26:23.648956;Saída;Imposto; 23.574,04 ;
22;3685;2024-10-21 08:26:23.648956;Saída;Salário; 18.904,15 ;
12;1606;2024-10-07 08:26:23.648956;Entrada;Imposto; 24.779,59 ;
21;3120;2023-09-26 08:26:23.648956;Saída;Salário; 42.139,05 ;
11;1246;2023-02-10 08:26:23.648956;Entrada;Venda; 42.078,33 ;Cliente 1
31;3900;2023-12-26 08:26:23.648956;Saída;Venda; 46.696,50 ;
31;2159;2023-08-15 08:26:23.648956;Saída;Venda; 6.511,85 ;
12;2731;2023-03-17 08:26:23.648956;Entrada;Imposto; 10.068,09 ;
12;3261;2024-04-11 08:26:23.648956;Entrada;Outros; 48.798,12 ;
31;4547;2023-06-07 08:26:23.648956;Saída;Venda; 38.323,22 ;
21;4692;2023-09-22 08:26:23.648956;Saída;Salário; 17.424,24 ;
32;4395;2023-05-20 08:26:23.648956;Saída;Outros; 36.312,12 ;
22;3150;2022-12-22 08:26:23.648956;Saída;Imposto; 42.232,38 ;
11;4924;2023-10-08 08:26:23.648956;Entrada;Venda; 30.329,88 ;Cliente 1
11;3375;2023-10-25 08:26:23.648956;Entrada;Serviço; 15.298,77 ;Cliente 1
21;1595;2024-08-26 08:26:23.648956;Saída;Salário; 30.402,37 ;
11;2247;2023-12-13 08:26:23.648956;Entrada;Venda; 40.427,52 ;Cliente 1
12;3304;2024-06-21 08:26:23.648956;Entrada;Imposto; 15.654,34 ;
11;4717;2024-10-16 08:26:23.648956;Entrada;Serviço; 2.339,80 ;Cliente 4
12;4419;2024-01-06 08:26:23.648956;Entrada;Imposto; 22.740,92 ;
12;2131;2024-09-12 08:26:23.648956;Entrada;Imposto; 40.913,71 ;
11;3974;2023-03-26 08:26:23.648956;Entrada;Serviço; 20.575,20 ;Cliente 3
12;2993;2023-03-04 08:26:23.648956;Entrada;Outros; 26.423,06 ;
31;3003;2024-03-16 08:26:23.648956;Saída;Venda; 45.934,20 ;
31;4591;2023-11-30 08:26:23.648956;Saída;Venda; 13.424,94 ;
22;4221;2024-03-28 08:26:23.648956;Saída;Imposto; 31.062,21 ;
31;3021;2024-03-26 08:26:23.648956;Saída;Venda; 39.721,41 ;
32;4548;2024-03-13 08:26:23.648956;Saída;Outros; 21.194,96 ;
21;2416;2024-08-30 08:26:23.648956;Saída;Salário; 3.599,30 ;
33;2707;2024-05-18 08:26:23.648956;Saída;Serviço; 24.331,49 ;
12;2582;2024-07-14 08:26:23.648956;Entrada;Imposto; 38.810,60 ;
11;1000;2024-08-14 08:26:23.648956;Entrada;Venda; 18.340,77 ;Cliente 4
33;4432;2023-10-14 08:26:23.648956;Saída;Serviço; 7.373,29 ;
22;1691;2023-01-15 08:26:23.648956;Saída;Salário; 27.118,44 ;
12;2574;2023-06-14 08:26:23.648956;Entrada;Imposto; 23.692,06 ;
12;2113;2023-03-09 08:26:23.648956;Entrada;Outros; 38.618,71 ;
21;4146;2023-04-13 08:26:23.648956;Saída;Salário; 11.263,85 ;
33;3547;2023-06-26 08:26:23.648956;Saída;Serviço; 22.132,31 ;
22;3786;2024-08-15 08:26:23.648956;Saída;Salário; 9.935,84 ;
12;3683;2024-04-06 08:26:23.648956;Entrada;Outros; 42.776,59 ;
33;1343;2023-08-25 08:26:23.648956;Saída;Serviço; 26.352,95 ;
22;4168;2023-09-27 08:26:23.648956;Saída;Imposto; 25.604,05 ;
12;3899;2024-04-02 08:26:23.648956;Entrada;Imposto; 30.419,87 ;
33;1282;2024-11-09 08:26:23.648956;Saída;Serviço; 27.591,34 ;
12;3766;2024-02-16 08:26:23.648956;Entrada;Imposto; 10.766,16 ;
11;3080;2023-12-18 08:26:23.648956;Entrada;Venda; 12.866,60 ;Cliente 5
31;4187;2024-05-14 08:26:23.648956;Saída;Venda; 29.161,61 ;
