ID_Movimento;Data;Tipo_Movimento;Categoria;Valor;Observacao
3693;2024-04-01 19:03:57.202280;Entrada;Salário;33249.19;Reembolso de serviço
3280;2024-07-10 19:03:57.202280;Entrada;Serviço;10852.61;Salário
1767;2023-03-30 19:03:57.202280;Saída;Serviço;11961.04;Despesa de operação
3084;2023-04-13 19:03:57.202280;Saída;Imposto;39967.43;Despesa de operação
2792;2024-04-24 19:03:57.202280;Saída;Salário;5635.83;Pagamento por venda
2483;2024-07-11 19:03:57.202280;Entrada;Outros;10094.7;Reembolso de serviço
3338;2023-01-10 19:03:57.202280;Saída;Outros;36824.52;Salário
1197;2024-03-08 19:03:57.202280;Entrada;Salário;1462.35;Despesa de operação
1894;2023-02-09 19:03:57.202280;Entrada;Salário;34865.36;Recebimento de cliente X
2973;2024-03-03 19:03:57.202280;Entrada;Salário;4317.09;Salário
2278;2023-01-18 19:03:57.202280;Saída;Outros;28245.36;Despesa de operação
4152;2023-08-08 19:03:57.202280;Saída;Imposto;27972.67;Reembolso de serviço
2470;2023-07-30 19:03:57.202280;Entrada;Serviço;38731.21;Pagamento de imposto
1136;2023-03-19 19:03:57.202280;Saída;Outros;24964.7;Despesa de operação
3237;2023-05-04 19:03:57.202280;Saída;Outros;12534.17;Reembolso de serviço
3177;2023-07-29 19:03:57.202280;Entrada;Venda;25540.84;Pagamento de imposto
3257;2023-06-11 19:03:57.202280;Saída;Outros;31217.85;Pagamento de imposto
2392;2024-05-26 19:03:57.202280;Saída;Salário;43400.15;Salário
3339;2023-11-29 19:03:57.202280;Saída;Serviço;26783.14;Pagamento de imposto
2400;2023-03-02 19:03:57.202280;Saída;Imposto;9855.41;Salário
4419;2024-07-18 19:03:57.202280;Saída;Serviço;24608.36;Pagamento por venda
1168;2022-11-25 19:03:57.202280;Saída;Outros;48855.18;Pagamento por venda
2908;2023-05-13 19:03:57.202280;Entrada;Venda;43832.4;Despesa de operação
3852;2024-10-20 19:03:57.202280;Entrada;Serviço;26036.04;Outros recebimentos
1176;2023-12-12 19:03:57.202280;Saída;Outros;7396.58;Salário
2561;2024-07-27 19:03:57.202280;Saída;Outros;8277.11;Salário
1323;2024-01-26 19:03:57.202280;Saída;Outros;39555.43;Outros recebimentos
4943;2024-04-09 19:03:57.202280;Saída;Venda;7288.28;Recebimento de cliente X
1508;2024-09-18 19:03:57.202280;Entrada;Outros;46616.36;Outros recebimentos
3851;2023-05-31 19:03:57.202280;Saída;Serviço;5808.42;Outros recebimentos
4186;2023-04-24 19:03:57.202280;Entrada;Venda;17999.15;Despesa de operação
2822;2024-07-27 19:03:57.202280;Entrada;Serviço;14142.46;Despesa de operação
2053;2023-01-17 19:03:57.202280;Saída;Imposto;49802.18;Outros recebimentos
2777;2023-03-24 19:03:57.202280;Saída;Salário;35788.57;Recebimento de cliente X
4361;2024-06-08 19:03:57.202280;Entrada;Imposto;16192.69;Pagamento por venda
1146;2023-05-30 19:03:57.202280;Entrada;Salário;1375.55;Pagamento por venda
2297;2024-10-24 19:03:57.202280;Saída;Imposto;13447.03;Recebimento de cliente X
1221;2023-12-17 19:03:57.202280;Entrada;Venda;37053.75;Recebimento de cliente X
3388;2023-11-08 19:03:57.202280;Entrada;Salário;13162.6;Reembolso de serviço
1509;2023-03-02 19:03:57.202280;Entrada;Venda;9875.22;Reembolso de serviço
3562;2024-02-25 19:03:57.202280;Saída;Salário;41886.05;Salário
3117;2024-02-05 19:03:57.202280;Saída;Serviço;40925.4;Reembolso de serviço
2381;2024-07-18 19:03:57.202280;Saída;Venda;61.36;Salário
1908;2024-04-09 19:03:57.202280;Saída;Imposto;771.34;Reembolso de serviço
1556;2024-06-14 19:03:57.202280;Saída;Serviço;22099.17;Salário
1885;2024-09-25 19:03:57.202280;Saída;Imposto;46525.53;Pagamento por venda
3813;2024-03-31 19:03:57.202280;Saída;Serviço;7410.77;Pagamento de imposto
2346;2024-02-13 19:03:57.202280;Entrada;Salário;42282.23;Reembolso de serviço
4695;2024-05-17 19:03:57.202280;Saída;Salário;33920.99;Despesa de operação
3139;2023-09-06 19:03:57.202280;Entrada;Venda;29799.81;Recebimento de cliente X
4413;2023-01-29 19:03:57.202280;Saída;Outros;26354.25;Recebimento de cliente X
1423;2023-11-30 19:03:57.202280;Entrada;Imposto;27871.01;Despesa de operação
4623;2024-08-28 19:03:57.202280;Entrada;Imposto;41311.6;Despesa de operação
4734;2024-03-27 19:03:57.202280;Entrada;Venda;29935.56;Reembolso de serviço
4486;2023-04-21 19:03:57.202280;Saída;Imposto;26090.13;Outros recebimentos
4729;2023-05-03 19:03:57.202280;Saída;Imposto;5688.07;Outros recebimentos
3758;2024-05-19 19:03:57.202280;Saída;Salário;41487.99;Pagamento de imposto
1967;2024-06-16 19:03:57.202280;Saída;Imposto;17440.75;Reembolso de serviço
1274;2023-01-31 19:03:57.202280;Saída;Outros;40546.96;Reembolso de serviço
1860;2024-01-06 19:03:57.202280;Entrada;Venda;34186.26;Recebimento de cliente X
3091;2023-04-29 19:03:57.202280;Saída;Outros;41188.41;Recebimento de cliente X
2107;2023-09-01 19:03:57.202280;Saída;Venda;25718.51;Pagamento de imposto
1433;2022-12-16 19:03:57.202280;Saída;Outros;38963.61;Reembolso de serviço
1809;2023-09-12 19:03:57.202280;Saída;Venda;38384.88;Outros recebimentos
3141;2023-06-08 19:03:57.202280;Saída;Imposto;14400.53;Outros recebimentos
2198;2024-04-21 19:03:57.202280;Saída;Imposto;27479.53;Despesa de operação
2429;2023-01-04 19:03:57.202280;Saída;Outros;7243.09;Reembolso de serviço
1201;2024-05-18 19:03:57.202280;Entrada;Outros;1752.1;Pagamento por venda
4929;2023-10-22 19:03:57.202280;Saída;Imposto;7730.07;Salário
3546;2023-10-05 19:03:57.202280;Entrada;Salário;26009.4;Recebimento de cliente X
3528;2024-09-26 19:03:57.202280;Saída;Imposto;48123.41;Pagamento de imposto
3011;2023-04-03 19:03:57.202280;Entrada;Outros;24987.17;Recebimento de cliente X
1329;2023-07-08 19:03:57.202280;Saída;Imposto;1205.68;Recebimento de cliente X
4612;2023-03-13 19:03:57.202280;Saída;Imposto;18659.92;Salário
1209;2024-05-28 19:03:57.202280;Entrada;Imposto;27956.02;Recebimento de cliente X
3665;2023-11-09 19:03:57.202280;Entrada;Venda;7969.97;Despesa de operação
2978;2023-08-29 19:03:57.202280;Saída;Venda;41990.59;Pagamento por venda
4968;2024-07-13 19:03:57.202280;Entrada;Serviço;17086.95;Pagamento por venda
4647;2023-02-27 19:03:57.202280;Entrada;Outros;12318.62;Despesa de operação
2040;2023-02-11 19:03:57.202280;Entrada;Serviço;38762.56;Pagamento de imposto
3154;2024-05-03 19:03:57.202280;Entrada;Salário;4071.21;Reembolso de serviço
1164;2023-07-22 19:03:57.202280;Saída;Salário;13059.58;Recebimento de cliente X
1606;2023-04-29 19:03:57.202280;Entrada;Serviço;4148.11;Recebimento de cliente X
4608;2023-07-11 19:03:57.202280;Saída;Serviço;17889.29;Pagamento por venda
3676;2024-04-08 19:03:57.202280;Saída;Serviço;218.02;Pagamento de imposto
2215;2023-04-02 19:03:57.202280;Saída;Salário;26647.97;Pagamento por venda
2219;2023-08-18 19:03:57.202280;Saída;Serviço;5472.25;Pagamento de imposto
2331;2024-03-15 19:03:57.202280;Saída;Salário;36687.22;Reembolso de serviço
1136;2022-11-30 19:03:57.202280;Saída;Venda;9651.39;Despesa de operação
1952;2023-02-18 19:03:57.202280;Entrada;Salário;47727.42;Despesa de operação
1859;2023-03-14 19:03:57.202280;Entrada;Venda;36716.28;Recebimento de cliente X
4165;2023-08-29 19:03:57.202280;Entrada;Outros;44174.68;Reembolso de serviço
2915;2023-06-17 19:03:57.202280;Entrada;Venda;49897.53;Recebimento de cliente X
3798;2023-06-03 19:03:57.202280;Entrada;Serviço;47269.21;Outros recebimentos
2111;2024-09-07 19:03:57.202280;Saída;Salário;29080.94;Despesa de operação
1160;2024-01-09 19:03:57.202280;Entrada;Venda;24502.4;Outros recebimentos
3195;2023-02-20 19:03:57.202280;Saída;Salário;34661.36;Pagamento de imposto
1584;2022-11-26 19:03:57.202280;Entrada;Imposto;20874.99;Pagamento de imposto
3503;2023-04-10 19:03:57.202280;Saída;Venda;2127.19;Outros recebimentos
2111;2024-10-09 19:03:57.202280;Saída;Serviço;45049.98;Outros recebimentos
4085;2023-03-14 19:03:57.202280;Entrada;Salário;45298.05;Despesa de operação
4386;2022-11-14 19:03:57.202280;Entrada;Venda;37858.38;Pagamento por venda
2617;2024-07-04 19:03:57.202280;Saída;Serviço;19582.84;Outros recebimentos
2144;2023-06-16 19:03:57.202280;Saída;Salário;3814.72;Salário
2908;2024-10-18 19:03:57.202280;Entrada;Imposto;22589.22;Salário
3999;2023-01-08 19:03:57.202280;Entrada;Salário;37638.14;Outros recebimentos
3880;2023-07-06 19:03:57.202280;Saída;Imposto;5963.16;Reembolso de serviço
3763;2023-05-18 19:03:57.202280;Saída;Serviço;40557.78;Recebimento de cliente X
1732;2023-08-17 19:03:57.202280;Entrada;Salário;5241.11;Recebimento de cliente X
1932;2024-08-15 19:03:57.202280;Entrada;Serviço;45358.68;Pagamento por venda
1281;2024-08-21 19:03:57.202280;Entrada;Venda;24148.98;Recebimento de cliente X
1800;2023-12-30 19:03:57.202280;Entrada;Serviço;18242.41;Reembolso de serviço
4498;2023-12-15 19:03:57.202280;Saída;Venda;30104.24;Despesa de operação
4854;2024-08-12 19:03:57.202280;Saída;Outros;8078.64;Despesa de operação
1470;2024-02-17 19:03:57.202280;Saída;Serviço;11770.15;Pagamento por venda
2308;2023-08-20 19:03:57.202280;Saída;Salário;305.87;Reembolso de serviço
4348;2024-06-06 19:03:57.202280;Entrada;Imposto;35006.18;Pagamento de imposto
4396;2024-02-26 19:03:57.202280;Entrada;Serviço;24027.72;Salário
2558;2024-01-16 19:03:57.202280;Entrada;Serviço;13062.7;Despesa de operação
2251;2023-09-24 19:03:57.202280;Saída;Venda;472.5;Pagamento de imposto
3938;2024-07-05 19:03:57.202280;Entrada;Salário;40409.71;Pagamento por venda
1595;2024-07-29 19:03:57.202280;Saída;Serviço;14792.42;Pagamento por venda
1647;2022-11-13 19:03:57.202280;Entrada;Venda;2895.35;Recebimento de cliente X
1573;2023-05-31 19:03:57.202280;Entrada;Salário;43080.15;Reembolso de serviço
3701;2023-11-23 19:03:57.202280;Entrada;Venda;38914.55;Recebimento de cliente X
2541;2024-09-15 19:03:57.202280;Saída;Salário;23663.21;Salário
1256;2024-02-14 19:03:57.202280;Saída;Imposto;18419.85;Pagamento por venda
4208;2024-06-30 19:03:57.202280;Saída;Salário;12464.59;Despesa de operação
4279;2024-06-11 19:03:57.202280;Entrada;Salário;36943.89;Pagamento por venda
3511;2024-10-11 19:03:57.202280;Saída;Serviço;19875.47;Reembolso de serviço
2163;2022-12-10 19:03:57.202280;Saída;Serviço;5027.2;Outros recebimentos
2028;2022-11-19 19:03:57.202280;Saída;Imposto;4220.12;Despesa de operação
3471;2023-02-03 19:03:57.202280;Entrada;Imposto;38664.14;Pagamento por venda
1348;2023-01-07 19:03:57.202280;Saída;Venda;48287.4;Outros recebimentos
3989;2023-04-16 19:03:57.202280;Saída;Serviço;17526.91;Despesa de operação
2306;2024-01-04 19:03:57.202280;Entrada;Outros;30189.47;Pagamento de imposto
1586;2023-07-25 19:03:57.202280;Entrada;Salário;7517.55;Recebimento de cliente X
2844;2023-07-12 19:03:57.202280;Entrada;Salário;7839.36;Despesa de operação
2006;2024-10-25 19:03:57.202280;Entrada;Imposto;31388.77;Pagamento por venda
4505;2023-12-03 19:03:57.202280;Entrada;Serviço;34397.73;Outros recebimentos
4291;2023-03-01 19:03:57.202280;Entrada;Serviço;21922.74;Pagamento por venda
3867;2023-09-28 19:03:57.202280;Saída;Serviço;45049.07;Salário
1739;2023-12-25 19:03:57.202280;Entrada;Venda;28404.38;Reembolso de serviço
1873;2023-12-12 19:03:57.202280;Saída;Imposto;40321.67;Salário
1786;2024-06-05 19:03:57.202280;Entrada;Serviço;44167.32;Reembolso de serviço
4445;2023-01-24 19:03:57.202280;Saída;Salário;14466.56;Despesa de operação
2314;2024-10-08 19:03:57.202280;Entrada;Venda;22915.82;Pagamento por venda
4635;2024-03-21 19:03:57.202280;Saída;Salário;22205.03;Salário
4742;2023-12-22 19:03:57.202280;Entrada;Outros;16811.0;Pagamento por venda
1437;2024-06-19 19:03:57.202280;Entrada;Outros;15228.88;Pagamento de imposto
4898;2023-09-22 19:03:57.202280;Saída;Venda;41336.17;Salário
2847;2023-01-06 19:03:57.202280;Entrada;Outros;35417.67;Despesa de operação
2532;2022-12-31 19:03:57.202280;Saída;Venda;41021.8;Pagamento de imposto
2020;2023-03-02 19:03:57.202280;Saída;Outros;3464.87;Despesa de operação
3834;2024-06-12 19:03:57.202280;Entrada;Salário;43532.65;Reembolso de serviço
1941;2023-08-26 19:03:57.202280;Saída;Outros;11672.61;Pagamento de imposto
3903;2024-02-11 19:03:57.202280;Saída;Salário;19330.88;Salário
1449;2023-03-06 19:03:57.202280;Saída;Imposto;15190.71;Reembolso de serviço
4398;2023-06-24 19:03:57.202280;Entrada;Venda;41238.99;Reembolso de serviço
2514;2023-08-29 19:03:57.202280;Saída;Imposto;36632.42;Pagamento por venda
4125;2024-03-14 19:03:57.202280;Saída;Serviço;22955.78;Outros recebimentos
1816;2024-04-11 19:03:57.202280;Saída;Outros;41851.66;Pagamento de imposto
4166;2023-06-21 19:03:57.202280;Entrada;Outros;11744.6;Pagamento de imposto
3107;2023-05-01 19:03:57.202280;Saída;Venda;20231.33;Pagamento por venda
3384;2023-02-16 19:03:57.202280;Saída;Salário;4735.35;Reembolso de serviço
2690;2023-08-22 19:03:57.202280;Saída;Venda;18081.01;Pagamento de imposto
2660;2023-12-09 19:03:57.202280;Saída;Imposto;31378.28;Despesa de operação
1163;2023-02-20 19:03:57.202280;Saída;Salário;23782.71;Salário
4642;2023-02-28 19:03:57.202280;Saída;Venda;49740.99;Pagamento por venda
1945;2023-02-13 19:03:57.202280;Saída;Venda;48806.3;Despesa de operação
2130;2024-03-04 19:03:57.202280;Entrada;Salário;4047.68;Pagamento de imposto
1201;2023-01-07 19:03:57.202280;Entrada;Serviço;13569.35;Pagamento por venda
4372;2024-02-03 19:03:57.202280;Saída;Imposto;29254.35;Despesa de operação
2805;2023-04-06 19:03:57.202280;Saída;Serviço;34135.61;Pagamento de imposto
3937;2023-05-13 19:03:57.202280;Saída;Outros;36471.55;Pagamento por venda
2862;2024-11-01 19:03:57.202280;Saída;Serviço;771.09;Outros recebimentos
1550;2023-04-26 19:03:57.202280;Entrada;Venda;46862.69;Pagamento de imposto
4751;2023-04-15 19:03:57.202280;Entrada;Imposto;26657.65;Salário
2672;2023-08-01 19:03:57.202280;Entrada;Outros;13104.61;Pagamento de imposto
4085;2023-07-16 19:03:57.202280;Saída;Outros;41087.01;Outros recebimentos
3040;2024-03-16 19:03:57.202280;Saída;Salário;26568.35;Reembolso de serviço
1903;2023-03-09 19:03:57.202280;Saída;Venda;13605.98;Recebimento de cliente X
2744;2024-10-10 19:03:57.202280;Entrada;Serviço;15096.88;Pagamento de imposto
4064;2023-07-15 19:03:57.202280;Saída;Venda;7951.66;Pagamento de imposto
3582;2023-06-23 19:03:57.202280;Saída;Serviço;29179.2;Recebimento de cliente X
1504;2024-09-29 19:03:57.202280;Entrada;Serviço;17193.86;Pagamento por venda
4919;2024-09-11 19:03:57.202280;Saída;Salário;36934.16;Salário
3009;2023-02-07 19:03:57.202280;Saída;Imposto;10433.54;Recebimento de cliente X
2800;2023-11-05 19:03:57.202280;Saída;Imposto;145.92;Reembolso de serviço
4811;2024-05-20 19:03:57.202280;Saída;Venda;13447.34;Despesa de operação
4846;2024-10-09 19:03:57.202280;Saída;Serviço;38908.49;Outros recebimentos
4281;2024-01-22 19:03:57.202280;Entrada;Outros;48631.07;Recebimento de cliente X
2479;2024-11-01 19:03:57.202280;Saída;Outros;5637.4;Recebimento de cliente X
3516;2024-05-20 19:03:57.202280;Entrada;Salário;33307.8;Pagamento por venda
2497;2023-04-21 19:03:57.202280;Entrada;Imposto;37785.2;Pagamento de imposto
2596;2024-08-17 19:03:57.202280;Saída;Imposto;43086.37;Pagamento de imposto
1400;2024-01-15 19:03:57.202280;Entrada;Serviço;16522.19;Salário
4128;2023-07-31 19:03:57.202280;Saída;Serviço;47186.37;Pagamento de imposto
3930;2023-06-30 19:03:57.202280;Entrada;Salário;44985.82;Recebimento de cliente X
4821;2023-04-08 19:03:57.202280;Entrada;Serviço;9853.45;Despesa de operação
3711;2024-11-01 19:03:57.202280;Entrada;Venda;34433.16;Recebimento de cliente X
1280;2024-06-16 19:03:57.202280;Entrada;Imposto;43448.08;Outros recebimentos
2028;2024-05-12 19:03:57.202280;Entrada;Venda;33134.54;Recebimento de cliente X
3660;2023-11-06 19:03:57.202280;Entrada;Imposto;40557.04;Recebimento de cliente X
2004;2024-05-17 19:03:57.202280;Saída;Venda;22423.39;Pagamento de imposto
3353;2023-04-29 19:03:57.202280;Saída;Imposto;30363.75;Recebimento de cliente X
3391;2024-10-25 19:03:57.202280;Entrada;Imposto;44295.63;Despesa de operação
2566;2024-04-13 19:03:57.202280;Entrada;Outros;26133.22;Reembolso de serviço
4638;2023-01-22 19:03:57.202280;Saída;Outros;45936.84;Reembolso de serviço
1153;2024-01-23 19:03:57.202280;Saída;Venda;37840.56;Salário
4860;2024-01-24 19:03:57.202280;Entrada;Outros;12198.89;Despesa de operação
4425;2024-09-03 19:03:57.202280;Saída;Salário;25733.73;Salário
3405;2023-08-09 19:03:57.202280;Saída;Salário;49438.66;Pagamento de imposto
3745;2023-06-16 19:03:57.202280;Saída;Imposto;47097.6;Recebimento de cliente X
1407;2024-01-11 19:03:57.202280;Saída;Serviço;22436.5;Reembolso de serviço
4483;2024-05-09 19:03:57.202280;Saída;Salário;29962.93;Pagamento por venda
2053;2023-04-26 19:03:57.202280;Saída;Imposto;44124.5;Salário
3977;2023-08-24 19:03:57.202280;Saída;Serviço;14529.3;Outros recebimentos
2395;2023-09-04 19:03:57.202280;Saída;Imposto;40085.23;Outros recebimentos
4893;2023-10-10 19:03:57.202280;Saída;Serviço;30642.73;Outros recebimentos
3679;2024-02-24 19:03:57.202280;Saída;Salário;33702.35;Recebimento de cliente X
3995;2024-09-16 19:03:57.202280;Entrada;Imposto;25058.28;Reembolso de serviço
1854;2024-06-18 19:03:57.202280;Entrada;Outros;30855.18;Reembolso de serviço
3550;2023-11-10 19:03:57.202280;Saída;Serviço;16648.53;Reembolso de serviço
1007;2023-08-06 19:03:57.202280;Saída;Outros;25265.25;Pagamento por venda
3665;2023-01-12 19:03:57.202280;Saída;Serviço;11972.52;Pagamento de imposto
4057;2024-08-26 19:03:57.202280;Entrada;Imposto;8950.73;Reembolso de serviço
3185;2024-03-07 19:03:57.202280;Entrada;Serviço;34770.47;Pagamento por venda
3742;2024-04-05 19:03:57.202280;Saída;Salário;33833.35;Salário
4968;2024-10-27 19:03:57.202280;Saída;Salário;11316.47;Pagamento de imposto
1851;2023-11-07 19:03:57.202280;Entrada;Outros;37088.89;Pagamento por venda
2400;2024-07-27 19:03:57.202280;Entrada;Venda;47659.84;Recebimento de cliente X
1932;2023-10-30 19:03:57.202280;Entrada;Outros;49819.7;Pagamento por venda
4793;2023-10-08 19:03:57.202280;Entrada;Outros;5311.81;Pagamento de imposto
4220;2023-07-17 19:03:57.202280;Entrada;Venda;10364.65;Pagamento por venda
4957;2024-10-10 19:03:57.202280;Entrada;Imposto;27522.7;Reembolso de serviço
4056;2024-05-30 19:03:57.202280;Saída;Serviço;43929.52;Pagamento por venda
4331;2024-11-06 19:03:57.202280;Entrada;Salário;17687.51;Salário
1126;2023-05-11 19:03:57.202280;Entrada;Outros;42455.75;Recebimento de cliente X
2834;2024-02-04 19:03:57.202280;Saída;Imposto;5674.46;Pagamento de imposto
1577;2023-01-16 19:03:57.202280;Saída;Salário;42148.64;Pagamento de imposto
2556;2023-01-14 19:03:57.202280;Saída;Venda;6553.16;Pagamento de imposto
1804;2023-10-12 19:03:57.202280;Saída;Imposto;39944.13;Despesa de operação
2348;2024-06-03 19:03:57.202280;Saída;Outros;36926.95;Outros recebimentos
4024;2024-03-22 19:03:57.202280;Entrada;Imposto;28441.55;Recebimento de cliente X
1112;2024-11-09 19:03:57.202280;Entrada;Salário;20915.58;Salário
2967;2024-09-05 19:03:57.202280;Saída;Imposto;21164.07;Outros recebimentos
1650;2024-10-11 19:03:57.202280;Entrada;Venda;36857.73;Pagamento por venda
1237;2024-04-09 19:03:57.202280;Entrada;Serviço;45292.84;Outros recebimentos
2384;2023-11-11 19:03:57.202280;Saída;Imposto;4460.71;Reembolso de serviço
1990;2023-08-14 19:03:57.202280;Saída;Salário;48768.73;Reembolso de serviço
2883;2022-12-28 19:03:57.202280;Entrada;Salário;36903.6;Pagamento de imposto
2579;2024-05-22 19:03:57.202280;Entrada;Venda;23107.27;Despesa de operação
1063;2023-03-03 19:03:57.202280;Entrada;Imposto;32187.33;Pagamento por venda
4999;2024-09-26 19:03:57.202280;Saída;Venda;4624.87;Reembolso de serviço
4988;2024-01-28 19:03:57.202280;Entrada;Venda;21804.67;Pagamento de imposto
3502;2024-01-29 19:03:57.202280;Entrada;Venda;20090.68;Pagamento por venda
